Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,block_header.sync_1,block_header.sync_2,block_header.crc,block_header.id,block_header.revision,block_header.length,block_header.tow,block_header.wnc,gnss_mode,error,info,gnss_age,latitude,longitude,height,undulation,accuracy,latency,datum,sb_list,latitude_std_dev,longitude_std_dev,height_std_dev,latitude_longitude_cov,latitude_height_cov,longitude_height_cov,heading,pitch,roll,heading_std_dev,pitch_std_dev,roll_std_dev,heading_pitch_cov,heading_roll_cov,pitch_roll_cov,ve,vn,vu,ve_std_dev,vn_std_dev,vu_std_dev,ve_vn_cov,ve_vu_cov,vn_vu_cov
1746932260.558898,42464,1746932260,558739427,base_link,36,64,50832,4226,0,116,10678520,2366,4,0,200,52,0.6997504726211526,-1.539998730216898,200.7873800721297,-33.91796112060547,3,80,0,31,0.009358133189380169,0.009136425331234932,0.010280084796249866,-20000000000.0,-20000000000.0,-20000000000.0,270.1009826660156,-1.8644115924835205,-1.9633214473724365,0.5979762077331543,0.10009081661701202,0.10084674507379532,-20000000000.0,-20000000000.0,-20000000000.0,-0.00018907300545834005,-0.0017300023464486003,0.0012495128903537989,0.008682607673108578,0.008700310252606869,0.0077220844104886055,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.5690591,42465,1746932260,568728739,base_link,36,64,58408,4226,0,116,10678530,2366,4,0,200,53,0.6997504726191863,-1.539998730217419,200.78739944540942,-33.91796112060547,3,80,0,31,0.00956051331013441,0.009341061115264893,0.010434658266603947,-20000000000.0,-20000000000.0,-20000000000.0,270.1011047363281,-1.8646767139434814,-1.9631255865097046,0.5980028510093689,0.10025065392255783,0.10100546479225159,-20000000000.0,-20000000000.0,-20000000000.0,-0.000302215019473806,-0.001049430575221777,0.0010380757739767432,0.008771291002631187,0.008788912557065487,0.00778422225266695,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.5789175,42466,1746932260,578592772,base_link,36,64,4977,4226,0,116,10678540,2366,4,0,200,54,0.6997504726158182,-1.539998730217936,200.78741799546142,-33.91796112060547,3,78,0,31,0.009765718132257462,0.009548459202051163,0.010591537691652775,-20000000000.0,-20000000000.0,-20000000000.0,270.10162353515625,-1.8648732900619507,-1.9633665084838867,0.5980294346809387,0.10041024535894394,0.10116394609212875,-20000000000.0,-20000000000.0,-20000000000.0,-0.00019946035172324628,-0.0016738999402150512,0.002239205874502659,0.008859693072736263,0.008877236396074295,0.007845870219171047,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.5891187,42467,1746932260,588665645,base_link,36,64,45916,4226,0,116,10678550,2366,4,0,200,55,0.6997504726136581,-1.539998730218476,200.78744414940059,-33.91796112060547,4,82,0,31,0.009973722510039806,0.009758594445884228,0.010750693269073963,-20000000000.0,-20000000000.0,-20000000000.0,270.1016845703125,-1.8654227256774902,-1.9631367921829224,0.5980560779571533,0.10056959092617035,0.10132220387458801,-20000000000.0,-20000000000.0,-20000000000.0,-0.00016359143774025142,-0.002006668597459793,0.003254334442317486,0.008947841823101044,0.008965309709310532,0.007907040417194366,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.5987952,42468,1746932260,598493544,base_link,36,64,12554,4226,0,116,10678560,2366,4,0,200,56,0.6997504726108551,-1.539998730219089,200.78746255782235,-33.91796112060547,4,78,0,31,0.01018450129777193,0.009971445426344872,0.010912097990512848,-20000000000.0,-20000000000.0,-20000000000.0,270.1019592285156,-1.8655582666397095,-1.963320255279541,0.5980826616287231,0.10072869807481766,0.10148021578788757,-20000000000.0,-20000000000.0,-20000000000.0,-0.00028373548411764205,-0.0022398645523935556,0.002237522043287754,0.009035740979015827,0.009053134359419346,0.007967743091285229,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.6093743,42469,1746932260,609018970,base_link,36,64,37130,4226,0,116,10678570,2366,4,0,200,57,0.6997504726086563,-1.539998730219877,200.78748408610548,-33.91796112060547,4,81,0,31,0.010398032143712044,0.010186987929046154,0.011075722053647041,-20000000000.0,-20000000000.0,-20000000000.0,270.1020202636719,-1.8658381700515747,-1.9635974168777466,0.5981093049049377,0.10088756680488586,0.10163798928260803,-20000000000.0,-20000000000.0,-20000000000.0,-0.00044099733349867165,-0.0015716346679255366,0.0017990879714488983,0.00912333931773901,0.009140661917626858,0.00802798941731453,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.6191046,42470,1746932260,618872663,base_link,36,64,37163,4226,0,116,10678580,2366,4,0,200,58,0.6997504726063601,-1.5399987302208467,200.78750385370404,-33.91796112060547,4,80,0,31,0.010614290833473206,0.010405202396214008,0.01124153658747673,-20000000000.0,-20000000000.0,-20000000000.0,270.10211181640625,-1.8660736083984375,-1.964012622833252,0.5981358885765076,0.10104621201753616,0.10179554671049118,-20000000000.0,-20000000000.0,-20000000000.0,-0.0005309668486006558,-0.0010459859622642398,0.002476903609931469,0.00921072531491518,0.009227978996932507,0.008087790571153164,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.629327,42471,1746932260,629167809,base_link,36,64,12283,4226,0,116,10678590,2366,4,0,200,59,0.699750472604369,-1.5399987302221614,200.78751736360002,-33.91796112060547,4,82,0,31,0.01083325780928135,0.010626067407429218,0.011409515514969826,-20000000000.0,-20000000000.0,-20000000000.0,270.1020202636719,-1.865996241569519,-1.9639657735824585,0.5981625318527222,0.10120460391044617,0.10195285826921463,-20000000000.0,-20000000000.0,-20000000000.0,-0.000677781121339649,-0.0016111365985125303,0.0009470580844208598,0.009297868236899376,0.009315053932368755,0.008147154003381729,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.6402352,42472,1746932260,639984181,base_link,36,64,62010,4226,0,116,10678600,2366,4,0,200,60,0.6997504725835639,-1.5399987297443343,200.78625400623056,-33.91796112060547,2,88,0,31,0.0038282989989966154,0.0034798195119947195,0.006111675873398781,-20000000000.0,-20000000000.0,-20000000000.0,270.1018981933594,-1.8632701635360718,-1.9634861946105957,0.5968639850616455,0.09314081817865372,0.09394996613264084,-20000000000.0,-20000000000.0,-20000000000.0,0.0012820458505302668,-0.002510145539417863,0.0008811174775473773,0.004428412765264511,0.004454953595995903,0.004379692487418652,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.6491587,42473,1746932260,648885798,base_link,36,64,48011,4226,0,116,10678610,2366,4,0,200,11,0.6997504725800728,-1.5399987297420543,200.7862550688001,-33.91796112060547,2,79,0,31,0.003882564837113023,0.003535722615197301,0.006154796574264765,-20000000000.0,-20000000000.0,-20000000000.0,270.1024169921875,-1.8632479906082153,-1.9634767770767212,0.596890389919281,0.09331198036670685,0.09411974996328354,-20000000000.0,-20000000000.0,-20000000000.0,0.0010504816891625524,-0.0023730522952973843,-0.00015744315169285983,0.00455409474670887,0.0045800646767020226,0.004488158971071243,-20000000000.0,-20000000000.0,-20000000000.0
1746932260.6589954,42474,1746932260,658771214,base_link,36,64,35155,4226,0,116,10678620,2366,4,0,200,12,0.6997504725798294,-1.5399987297398843,200.78625879658418,-33.91796112060547,2,78,0,31,0.003940470051020384,0.0035955053754150867,0.006200187373906374,-20000000000.0,-20000000000.0,-20000000000.0,270.10198974609375,-1.8634071350097656,-1.9634501934051514,0.5969167351722717,0.0934828370809555,0.09428924322128296,-20000000000.0,-20000000000.0,-20000000000.0,0.001017012749798596,-0.00038689986104145646,0.00034632603637874126,0.004677323158830404,0.004702766891568899,0.0045940689742565155,-20000000000.0,-20000000000.0,-20000000000.0
